MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.009766	s	2/4/2020 10:16:38 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
1.6237736	52973.875	9.7646484	0.2775715
1.6250074	53012.398	9.7744141	0.27788785
1.6258881	53053.363	9.7841797	0.27824703
1.6286328	53093.328	9.7939453	0.27850506
1.6301439	53133.887	9.8037109	0.27877867
1.6322404	53176.199	9.8134766	0.2791836
1.6331658	53217.152	9.8232422	0.27943206
1.6356021	53252.902	9.8330078	0.27963942
1.6369432	53293.223	9.8427734	0.27998638
1.6379669	53335.633	9.8525391	0.28027898
1.641114	53373.098	9.8623047	0.28058314
1.6420081	53409.906	9.8720703	0.28092483
1.6430721	53454.406	9.8818359	0.28120121
1.6452491	53486.898	9.8916016	0.28147134
1.6479403	53525.91	9.9013672	0.28182152
1.6489148	53560.676	9.9111328	0.28206494
1.650305	53602.27	9.9208984	0.28241187
1.652442	53635.66	9.9306641	0.2826584
1.6536444	53674.246	9.9404297	0.28301498
1.655522	53707.086	9.9501953	0.28331587
1.6577528	53747.449	9.9599609	0.28357586
1.6598537	53778.488	9.9697266	0.2838867
1.6610205	53818.934	9.9794922	0.28414422
1.6626924	53848.234	9.9892578	0.28443605
1.6638055	53881.543	9.9990234	0.28471822
1.6651601	53911.449	10.008789	0.2850264
1.6675115	53947.727	10.018555	0.28527951
1.6689017	53972.945	10.02832	0.28553173
1.6712532	54006.953	10.038086	0.28580716
1.6708329	54034.91	10.047852	0.28609183
1.6729786	54070.453	10.057617	0.28633153
1.675813	54097.406	10.067383	0.2866106
1.6759068	54127	10.077148	0.28689131
1.6779854	54153.094	10.086914	0.28718087
1.6786873	54183.855	10.09668	0.28738824
1.6807705	54204.973	10.106445	0.28765318
1.6824335	54236.25	10.116211	0.28794348
1.684387	54261.535	10.125977	0.28815788
1.686126	54307.734	10.135742	0.28848955
1.6873509	54332.461	10.145508	0.28871167
1.6885891	54366.785	10.155273	0.28906435
1.6896307	54392.402	10.165039	0.28932711
1.6910434	54430.184	10.174805	0.28953326
